Unique ID,Email,Date Taken (America/New_York),Time Taken (America/New_York),Browser,OS,City,Country,Referrer,Time Spent,Q1 - Which Title Best Fits your Current Role?,Q2 - Did you switch careers into Data?,Q3 - Current Yearly Salary (in USD),Q4 - What Industry do you work in?,Q5 - Favorite Programming Language,Q6 - How Happy are you in your Current Position with the following? (Salary),Q6 - How Happy are you in your Current Position with the following? (Work/Life Balance),Q6 - How Happy are you in your Current Position with the following? (Coworkers),Q6 - How Happy are you in your Current Position with the following? (Management),Q6 - How Happy are you in your Current Position with the following? (Upward Mobility),Q6 - How Happy are you in your Current Position with the following? (Learning New Things),Q7 - How difficult was it for you to break into Data?,"Q8 - If you were to look for a new job today, what would be the most important thing to you?",Q9 - Male/Female?,Q10 - Current Age,Q11 - Which Country do you live in?,Q12 - Highest Level of Education,Q13 - Ethnicity
62a34389cec54911e9ca5a22,anonymous,6/10/2022,9:35,,,,,,0:02:47,Data Analyst,Yes,0-40k,Tech,Python,10.0,5.0,10.0,,0.0,10.0,Neither easy nor difficult,Good Work/Life Balance,Male,33,Other (Please Specify):Portugal,Bachelors,Other (Please Specify):Arab 
62a33c8624a26260273822f9,anonymous,6/10/2022,9:44,,,,,,0:02:47,Data Analyst,Yes,41k-65k,Construction,Python,,10.0,4.0,5.0,,3.0,Neither easy nor difficult,Better Salary,Male,22,Other (Please Specify):Panama,Masters,Asian or Asian American
62a39a340f8c8599d5afc6ce,anonymous,6/11/2022,9:35,,,,,,0:01:25,Data Analyst,Yes,86k-105k,Tech,Python,2.0,0.0,8.0,9.0,9.0,3.0,Very Easy,Good Work/Life Balance,Female,38,United Kingdom,Masters,Other (Please Specify):African 
62a34f3bf408bae018ed5e42,anonymous,6/19/2022,9:45,,,,,,0:00:44,Data Analyst,Yes,0-40k,Finance,Python,7.0,10.0,0.0,0.0,,10.0,Easy,Better Salary,Male,42,United States,Masters,White or Caucasian
62a33c8624a26260273822f9,anonymous,6/10/2022,9:26,,,,,,0:01:27,Data Analyst,No,66k-85k,Other (Please Specify):Manufacturing,Python,2.0,10.0,7.0,5.0,7.0,10.0,Difficult,Better Salary,Male,22,United States,Bachelors,Other (Please Specify):Pakistani
62a34425f8d5efcc22f7d525,anonymous,6/10/2022,11:54,,,,,,0:02:31,Data Analyst,Yes,0-40k,Tech,Python,5.0,0.0,10.0,9.0,,2.0,Neither easy nor difficult,Better Salary,Male,43,United Kingdom,Bachelors,Asian or Asian American
62a34f3bf408bae018ed5e42,anonymous,6/10/2022,9:44,,,,,,0:01:29,Data Analyst,Yes,150k-225k,Other (Please Specify):Food and Beverages,Python,1.0,8.0,,10.0,10.0,0.0,Easy,Other (Please Specify):Currently very happy with where I am.,Male,34,Other (Please Specify):Nigeria ,Masters,Other (Please Specify):Prefer not to ans
62a39a340f8c8599d5afc6ce,anonymous,6/15/2022,9:34,,,,,,0:02:47,Data Analyst,Yes,66k-85k,Finance,Python,8.0,10.0,8.0,1.0,1.0,10.0,Easy,Better Salary,Male,30,Other (Please Specify):Algeria,Masters,Other (Please Specify):Moroccan
62a3906224a262602738c58a,anonymous,6/10/2022,9:49,,,,,,0:02:31,Data Analyst,No,0-40k,Finance,Python,0.0,,10.0,5.0,9.0,1.0,Difficult,Better Salary,Female,29,United States,Masters,Other (Please Specify):7
62a39a340f8c8599d5afc6ce,anonymous,6/10/2022,9:06,,,,,,0:02:31,Data Analyst,Yes,66k-85k,Finance,Python,3.0,6.0,,7.0,3.0,0.0,Neither easy nor difficult,Better Salary,Male,20,United Kingdom,Masters,White or Caucasian
62a38a97cf25554317309af2,anonymous,6/21/2022,11:54,,,,,,0:02:31,Data Analyst,No,86k-105k,Tech,Python,1.0,10.0,2.0,1.0,9.0,6.0,Difficult,Good Work/Life Balance,Male,56,United States,High School,White or Caucasian
62a3906224a262602738c58a,anonymous,6/10/2022,9:45,,,,,,0:02:31,Data Analyst,Yes,66k-85k,Tech,Python,10.0,10.0,7.0,5.0,,0.0,Neither easy nor difficult,Other (Please Specify):Intresting work,Male,34,Other (Please Specify):United Arab Emirates ,Masters,Other (Please Specify):Bla
62a39a340f8c8599d5afc6ce,anonymous,6/10/2022,9:49,,,,,,0:02:18,Other (Please Specify):Director of Data Analytics,Yes,86k-105k,Finance,Other:None,6.0,10.0,9.0,10.0,3.0,2.0,Difficult,Other (Please Specify):Opportunity to learn,Male,31,Other (Please Specify):Egypt,Bachelors,Black or African American
62a48612d8c00e9f541b86b8,anonymous,6/11/2022,9:44,,,,,,0:02:31,Student/Looking/None,No,0-40k,Finance,Python,5.0,10.0,10.0,10.0,6.0,6.0,Neither easy nor difficult,Remote Work,Male,34,India,Bachelors,Other (Please Specify):Indian
62a33c8624a26260273822f9,anonymous,6/21/2022,9:25,,,,,,0:01:27,Data Analyst,No,0-40k,Tech,Python,10.0,,0.0,10.0,4.0,10.0,Neither easy nor difficult,Good Work/Life Balance,Male,34,Other (Please Specify):Sudan,Masters,White or Caucasian
62a48612d8c00e9f541b86b8,anonymous,6/11/2022,9:45,,,,,,0:02:39,Data Analyst,Yes,86k-105k,Finance,Python,7.0,5.0,10.0,10.0,2.0,1.0,Difficult,Remote Work,Male,19,United States,Masters,White or Caucasian
62a3976ecf2555431730af5e,anonymous,6/10/2022,11:45,,,,,,0:01:25,Data Analyst,Yes,0-40k,Tech,Other:Sql,5.0,,0.0,10.0,0.0,10.0,Very Easy,Better Salary,Female,23,United Kingdom,Bachelors,Hispanic or Latino
62a47e812e54c9003e54d789,anonymous,6/10/2022,9:07,,,,,,0:02:47,Data Engineer,Yes,125k-150k,Healthcare,Python,2.0,9.0,,7.0,2.0,3.0,Neither easy nor difficult,Good Culture,Female,34,United Kingdom,Masters,White or Caucasian
62a38a97cf25554317309af2,anonymous,6/15/2022,8:55,,,,,,0:02:31,Data Analyst,Yes,0-40k,Finance,Python,5.0,8.0,7.0,9.0,0.0,7.0,Difficult,Better Salary,Male,18,United States,Masters,Black or African American
62a49fe7b4da29969c64bbe1,anonymous,6/14/2022,9:45,,,,,,0:00:56,"Other (Please Specify):Software Engineer, AI ",Yes,66k-85k,Tech,Other:DAX,9.0,9.0,10.0,,,10.0,Easy,Other (Please Specify):Good opportunities in projects and learnjng,Male,25,Other (Please Specify):Australia,Bachelors,White or Caucasian
62a3976ecf2555431730af5e,anonymous,6/10/2022,11:54,,,,,,0:02:31,Data Analyst,Yes,66k-85k,Finance,Other:SQL,10.0,7.0,,5.0,3.0,0.0,Difficult,Good Culture,Male,30,United States,Masters,White or Caucasian
62a3906224a262602738c58a,anonymous,6/10/2022,9:25,,,,,,0:03:55,Data Analyst,No,86k-105k,Tech,Python,10.0,9.0,0.0,9.0,8.0,0.0,Neither easy nor difficult,Good Work/Life Balance,Female,35,United States,Bachelors,White or Caucasian
62a48612d8c00e9f541b86b8,anonymous,6/10/2022,9:44,,,,,,0:01:29,Data Analyst,Yes,0-40k,Other (Please Specify):Energy,Python,,0.0,10.0,5.0,0.0,1.0,Difficult,Good Work/Life Balance,Male,18,United States,High School,White or Caucasian
62a73a37f8d5efcc22fcb724,anonymous,6/14/2022,11:54,,,,,,0:01:33,Data Analyst,Yes,0-40k,Finance,Other:None,1.0,10.0,0.0,8.0,3.0,9.0,Neither easy nor difficult,Better Salary,Female,32,United Kingdom,,White or Caucasian
62a36fe67dc029e2d66c5303,anonymous,6/10/2022,9:45,,,,,,0:02:47,Data Analyst,Yes,66k-85k,Tech,Python,0.0,6.0,4.0,10.0,10.0,8.0,Easy,Good Work/Life Balance,Male,30,Canada,Masters,Other (Please Specify):Malay
62a39a340f8c8599d5afc6ce,anonymous,6/16/2022,9:45,,,,,,0:02:47,"Other (Please Specify):Software Engineer, AI ",Yes,0-40k,Finance,Python,3.0,0.0,,6.0,,8.0,Neither easy nor difficult,Good Work/Life Balance,Male,30,Other (Please Specify):uzb,Masters,Hispanic or Latino
62a49fe7b4da29969c64bbe1,anonymous,6/10/2022,9:49,,,,,,0:02:31,Other (Please Specify):Continuous Quality Improvement Specialist,Yes,0-40k,Tech,Python,2.0,10.0,8.0,5.0,7.0,7.0,Very Easy,Good Work/Life Balance,Male,43,Canada,Bachelors,White or Caucasian
62a39a340f8c8599d5afc6ce,anonymous,6/13/2022,9:44,,,,,,0:02:31,Other (Please Specify):Continuous Quality Improvement Specialist,No,86k-105k,Finance,Python,6.0,7.0,5.0,8.0,9.0,0.0,Difficult,Good Work/Life Balance,Male,32,Other (Please Specify):Nigeria,Bachelors,Asian or Asian American
62a39a340f8c8599d5afc6ce,anonymous,6/10/2022,9:45,,,,,,0:02:31,Other (Please Specify):Analytics Engineer,Yes,0-40k,Tech,R,1.0,0.0,,,2.0,7.0,Difficult,Other (Please Specify):Projects I’m interested in,Male,42,Other (Please Specify):Bangladesh ,Masters,White or Caucasian
62a3906224a262602738c58a,anonymous,6/10/2022,9:34,,,,,,0:02:31,Data Analyst,Yes,0-40k,Tech,Python,10.0,5.0,,8.0,3.0,7.0,Difficult,Better Salary,Male,18,Other (Please Specify):South Africa,Masters,White or Caucasian
62a3906224a262602738c58a,anonymous,6/21/2022,9:45,,,,,,0:01:27,Data Analyst,Yes,0-40k,Tech,Other:sql,2.0,1.0,0.0,10.0,3.0,9.0,Difficult,Good Work/Life Balance,Male,18,Other (Please Specify):Denmark,Bachelors,White or Caucasian
62a39a340f8c8599d5afc6ce,anonymous,6/13/2022,9:45,,,,,,0:02:31,Student/Looking/None,No,0-40k,Construction,Python,3.0,10.0,,1.0,6.0,7.0,Difficult,Better Salary,Female,57,Other (Please Specify):Spain,,Black or African American
62a3906224a262602738c58a,anonymous,6/12/2022,9:45,,,,,,0:01:25,Data Analyst,Yes,86k-105k,Finance,Python,6.0,10.0,,,,8.0,Difficult,Better Salary,Male,28,United Kingdom,Masters,Black or African American
62a33de124a26260273826b2,anonymous,6/11/2022,9:45,,,,,,0:02:31,Data Analyst,Yes,66k-85k,Education,Other:Sql,4.0,0.0,10.0,3.0,,4.0,Easy,Good Culture,Male,32,India,Bachelors,Black or African American
62a33c8624a26260273822f9,anonymous,6/11/2022,9:44,,,,,,0:01:29,Data Analyst,No,0-40k,Other (Please Specify):Logistics and warehousing,Python,,10.0,,6.0,4.0,3.0,Difficult,"Other (Please Specify):Different job title, either product owner or consulting",Male,30,United States,High School,Other (Please Specify):Russian
62a3906224a262602738c58a,anonymous,6/11/2022,9:48,,,,,,0:01:29,Data Engineer,No,0-40k,Other (Please Specify):Non Profit Organization,Python,10.0,0.0,,6.0,10.0,6.0,Difficult,Good Work/Life Balance,Female,35,United States,Masters,White or Caucasian
62a34f3bf408bae018ed5e42,anonymous,6/10/2022,9:45,,,,,,0:02:39,Data Analyst,Yes,0-40k,Finance,Python,6.0,0.0,1.0,9.0,0.0,10.0,Easy,Better Salary,Female,18,Other (Please Specify):Malaysia,Masters,White or Caucasian
62a39a340f8c8599d5afc6ce,anonymous,6/10/2022,9:45,,,,,,0:02:47,Data Analyst,No,41k-65k,Construction,"Other:i mean, i mostly work in SQL and its variants?",0.0,10.0,8.0,3.0,1.0,0.0,Neither easy nor difficult,Remote Work,Male,34,United Kingdom,Bachelors,Hispanic or Latino
62a40726575fa3a5ae89d990,anonymous,6/11/2022,11:54,,,,,,0:01:20,Data Analyst,Yes,66k-85k,Tech,Python,7.0,10.0,6.0,,,5.0,Neither easy nor difficult,Better Salary,Male,44,United Kingdom,Masters,Asian or Asian American
62a39a340f8c8599d5afc6ce,anonymous,6/10/2022,11:53,,,,,,0:02:47,Data Analyst,Yes,41k-65k,Tech,Python,1.0,6.0,,9.0,0.0,0.0,Very Easy,Remote Work,Male,39,Other (Please Specify):Egypt,Masters,Hispanic or Latino
62a353f07dc029e2d66c1783,anonymous,6/11/2022,9:45,,,,,,0:02:31,Data Analyst,Yes,0-40k,Tech,Python,7.0,10.0,10.0,10.0,0.0,10.0,Neither easy nor difficult,Better Salary,Male,25,India,Bachelors,White or Caucasian
62a38a97cf25554317309af2,anonymous,6/16/2022,9:12,,,,,,0:02:31,Other (Please Specify):SAP Security Analyst,No,41k-65k,Finance,Python,2.0,10.0,,6.0,0.0,8.0,Easy,Good Work/Life Balance,Male,18,India,Masters,White or Caucasian
62a39a340f8c8599d5afc6ce,anonymous,6/10/2022,9:35,,,,,,0:01:27,Data Analyst,Yes,0-40k,Tech,Python,8.0,5.0,,10.0,0.0,0.0,Neither easy nor difficult,Better Salary,Male,42,India,High School,White or Caucasian
62a353f07dc029e2d66c1783,anonymous,6/11/2022,9:45,,,,,,0:02:31,Student/Looking/None,No,125k-150k,Healthcare,Other:None,3.0,5.0,10.0,,,,Difficult,Better Salary,Male,41,United States,Bachelors,Other (Please Specify):Malay
62a3906224a262602738c58a,anonymous,6/10/2022,9:35,,,,,,0:02:31,Data Analyst,No,86k-105k,Other (Please Specify):Wholesale,Other,10.0,8.0,6.0,9.0,,3.0,Difficult,Remote Work,Female,42,Other (Please Specify):South Africa,Bachelors,Asian or Asian American
62a3906224a262602738c58a,anonymous,6/10/2022,9:25,,,,,,0:03:55,Data Analyst,No,0-40k,Telecommunication,Python,0.0,10.0,10.0,10.0,1.0,0.0,Neither easy nor difficult,Better Salary,Male,24,Canada,Masters,White or Caucasian
62a48612d8c00e9f541b86b8,anonymous,6/10/2022,9:35,,,,,,0:03:00,Data Analyst,Yes,0-40k,Other (Please Specify):Logistics,Python,8.0,5.0,2.0,10.0,10.0,10.0,Easy,Remote Work,Male,34,United States,Bachelors,White or Caucasian
62a33c8624a26260273822f9,anonymous,6/12/2022,9:45,,,,,,0:01:27,Data Analyst,No,66k-85k,Tech,Python,8.0,9.0,6.0,10.0,10.0,10.0,Neither easy nor difficult,Better Salary,Male,56,Other (Please Specify):Bulgaria,Masters,White or Caucasian
62a47e812e54c9003e54d789,anonymous,6/10/2022,9:07,,,,,,0:00:44,Data Analyst,Yes,0-40k,Other (Please Specify):Logistics,Python,4.0,6.0,8.0,10.0,0.0,0.0,Easy,Better Salary,Male,33,Other (Please Specify):France,Masters,White or Caucasian
62a39a340f8c8599d5afc6ce,anonymous,6/10/2022,9:45,,,,,,0:02:31,Data Analyst,Yes,106k-125k,Agriculture,Python,0.0,5.0,,,5.0,1.0,Neither easy nor difficult,Good Work/Life Balance,Male,53,United States,High School,Asian or Asian American
62a49fe7b4da29969c64bbe1,anonymous,6/10/2022,11:54,,,,,,0:02:31,Data Analyst,No,0-40k,Tech,Other:DAX,8.0,10.0,,1.0,3.0,0.0,Very Difficult,Good Culture,Male,22,Other (Please Specify):turkey,Associates,White or Caucasian
62a33c8624a26260273822f9,anonymous,6/10/2022,9:44,,,,,,0:01:29,Data Analyst,No,0-40k,Finance,Python,10.0,6.0,2.0,10.0,10.0,7.0,Easy,Good Work/Life Balance,Male,23,Other (Please Specify):Netherlands,Masters,Asian or Asian American
62a353f07dc029e2d66c1783,anonymous,6/25/2022,9:44,,,,,,0:02:18,Data Analyst,Yes,66k-85k,Tech,Python,10.0,10.0,9.0,10.0,1.0,10.0,Difficult,Remote Work,Male,24,Other (Please Specify):Argentina,Masters,Other (Please Specify):7
62a39a340f8c8599d5afc6ce,anonymous,6/10/2022,9:44,,,,,,0:02:18,Data Analyst,Yes,86k-105k,Healthcare,Python,1.0,6.0,10.0,7.0,1.0,10.0,Neither easy nor difficult,Better Salary,Male,19,Other (Please Specify):Egypt,Masters,White or Caucasian
62a39a95bc6861bf3177751d,anonymous,6/12/2022,11:45,,,,,,0:02:47,Other (Please Specify):Senior Business Analyst,Yes,150k-225k,Tech,Python,10.0,0.0,10.0,10.0,2.0,7.0,Very Difficult,Remote Work,Male,34,Other (Please Specify):Mexico,Bachelors,Asian or Asian American
62a39a340f8c8599d5afc6ce,anonymous,6/10/2022,9:25,,,,,,0:02:31,Data Analyst,No,0-40k,Finance,Python,3.0,3.0,0.0,6.0,1.0,1.0,Easy,Better Salary,Male,18,United States,Masters,Asian or Asian American
62a33c8624a26260273822f9,anonymous,6/10/2022,9:33,,,,,,0:02:31,Data Analyst,Yes,0-40k,Tech,Python,7.0,6.0,,10.0,9.0,10.0,Difficult,Good Work/Life Balance,Female,34,Other (Please Specify):Germany,Masters,White or Caucasian
62a49fe7b4da29969c64bbe1,anonymous,6/10/2022,9:45,,,,,,0:03:54,Data Analyst,Yes,86k-105k,Tech,Other:Sql &  plsql,3.0,6.0,,5.0,5.0,0.0,Easy,Better Salary,Male,34,Other (Please Specify):Nigeria ,High School,Asian or Asian American
62a39a340f8c8599d5afc6ce,anonymous,6/10/2022,9:26,,,,,,0:02:31,Data Analyst,Yes,0-40k,Other (Please Specify):Automotive,Other:SQL,1.0,0.0,2.0,3.0,10.0,4.0,Neither easy nor difficult,Other (Please Specify):Opportunity for advancement ,Male,19,India,Masters,White or Caucasian
62a33c8624a26260273822f9,anonymous,6/10/2022,12:03,,,,,,0:02:31,Data Analyst,Yes,0-40k,Finance,Python,8.0,8.0,10.0,9.0,0.0,10.0,Neither easy nor difficult,Better Salary,Female,21,Other (Please Specify):Romania,High School,White or Caucasian
62a3906224a262602738c58a,anonymous,6/10/2022,11:18,,,,,,0:02:31,Data Analyst,Yes,0-40k,Education,Python,4.0,7.0,10.0,10.0,0.0,5.0,Neither easy nor difficult,Good Work/Life Balance,Female,22,Other (Please Specify):Niger,Masters,Asian or Asian American
62a41968f8d5efcc22f8fd44,anonymous,6/10/2022,11:53,,,,,,0:02:47,Data Analyst,No,86k-105k,Other (Please Specify):Manufacturing,Python,10.0,5.0,,6.0,8.0,6.0,Very Difficult,Better Salary,Male,18,United States,Masters,White or Caucasian
62a3906224a262602738c58a,anonymous,6/10/2022,9:34,,,,,,0:02:47,Data Engineer,No,0-40k,Finance,Python,10.0,5.0,,,0.0,4.0,Neither easy nor difficult,Good Work/Life Balance,Male,39,United States,Bachelors,White or Caucasian
62a38a97cf25554317309af2,anonymous,6/11/2022,9:44,,,,,,0:02:18,Data Analyst,No,0-40k,Other (Please Specify):Insurance ,Python,4.0,10.0,0.0,3.0,6.0,5.0,Neither easy nor difficult,Other (Please Specify):Intresting work,Male,20,United States,Masters,White or Caucasian
62a49fe7b4da29969c64bbe1,anonymous,6/11/2022,9:45,,,,,,0:01:27,Data Analyst,No,0-40k,Finance,Python,10.0,10.0,0.0,,0.0,,Difficult,Good Work/Life Balance,Female,35,Other (Please Specify):Japan,Bachelors,Black or African American
62a3906224a262602738c58a,anonymous,6/10/2022,9:06,,,,,,0:01:27,Other (Please Specify):software engineer,Yes,150k-225k,Other (Please Specify):Igaming,Python,,10.0,,,8.0,8.0,Difficult,Remote Work,Female,92,Other (Please Specify):Thailand,Masters,Other (Please Specify):Indian
62a33de124a26260273826b2,anonymous,6/15/2022,9:25,,,,,,0:02:28,Data Analyst,Yes,0-40k,Finance,Other:DAX,10.0,,8.0,10.0,1.0,0.0,Difficult,Better Salary,Male,38,Other (Please Specify):Greece,Bachelors,Hispanic or Latino
62a3906224a262602738c58a,anonymous,6/10/2022,9:26,,,,,,0:02:31,Data Analyst,No,41k-65k,Tech,Other:I don’t know any,7.0,3.0,0.0,,8.0,10.0,Difficult,Better Salary,Male,34,India,Masters,Other (Please Specify):Indian
62a38a97cf25554317309af2,anonymous,6/19/2022,8:48,,,,,,0:01:30,Data Analyst,No,86k-105k,Other (Please Specify):Nonprofit,Python,3.0,8.0,,9.0,6.0,1.0,Difficult,Good Work/Life Balance,Female,79,Other (Please Specify):Egypt ,Masters,White or Caucasian
62a39a340f8c8599d5afc6ce,anonymous,6/11/2022,9:45,,,,,,0:00:44,Data Analyst,Yes,86k-105k,Other (Please Specify):Cobsukting,Python,10.0,8.0,1.0,10.0,,0.0,Difficult,Remote Work,Male,40,Canada,Bachelors,Other (Please Specify):African
62a3976ecf2555431730af5e,anonymous,6/11/2022,9:44,,,,,,0:02:31,Data Analyst,Yes,41k-65k,Tech,Python,10.0,10.0,10.0,4.0,1.0,0.0,Neither easy nor difficult,Other (Please Specify):Remote too,Male,34,United States,Masters,Black or African American
62a34e00f8f7561645854954,anonymous,6/10/2022,9:26,,,,,,0:02:31,Data Analyst,No,106k-125k,Education,Python,3.0,10.0,,8.0,,8.0,Neither easy nor difficult,Other (Please Specify):Both Good work / life Balance and Good Culture,Female,18,United States,Masters,Black or African American
62a3976ecf2555431730af5e,anonymous,6/13/2022,9:38,,,,,,0:01:29,Data Analyst,No,0-40k,Education,"Other:If SQL is categorised as a programming language then I will definitely say SQL. Since I am still learning, I can't give a definite answer in relation to the abover mentioned but for the sake of choosing I will say R then followed by python",4.0,8.0,0.0,10.0,0.0,8.0,Neither easy nor difficult,Better Salary,Female,18,India,Masters,Hispanic or Latino
62a3906224a262602738c58a,anonymous,6/10/2022,9:49,,,,,,0:02:18,Data Analyst,No,41k-65k,Finance,Python,2.0,10.0,,2.0,7.0,0.0,Easy,Better Salary,Male,34,Other (Please Specify):Sri lanka,High School,White or Caucasian
62a48612d8c00e9f541b86b8,anonymous,6/11/2022,9:49,,,,,,0:02:16,Data Analyst,Yes,0-40k,Finance,Python,4.0,9.0,0.0,8.0,10.0,2.0,Very Easy,Remote Work,Male,21,Other (Please Specify):Mexico,Masters,Hispanic or Latino
62a4a3d4f8d5efcc22f9a051,anonymous,6/10/2022,9:45,,,,,,0:00:47,Other (Please Specify):Jr. Data Scientist,No,66k-85k,Tech,Other:SQL,3.0,1.0,10.0,6.0,4.0,7.0,Difficult,Good Work/Life Balance,Male,33,United Kingdom,Masters,American Indian or Alaska Native
62a39a340f8c8599d5afc6ce,anonymous,6/14/2022,9:45,,,,,,0:01:11,Data Analyst,No,0-40k,Healthcare,Python,4.0,3.0,10.0,,0.0,1.0,Neither easy nor difficult,Better Salary,Male,32,United States,Masters,White or Caucasian
62a33d5c0f8c8599d5af107c,anonymous,6/12/2022,9:45,,,,,,0:02:31,Data Analyst,Yes,125k-150k,Finance,Python,3.0,10.0,0.0,5.0,3.0,3.0,Difficult,Better Salary,Female,24,India,,White or Caucasian
62a49fe7b4da29969c64bbe1,anonymous,6/10/2022,9:45,,,,,,0:02:31,Data Analyst,No,0-40k,Tech,Python,3.0,0.0,,3.0,3.0,0.0,Difficult,Good Work/Life Balance,Male,57,United States,Bachelors,White or Caucasian
62a3976ecf2555431730af5e,anonymous,6/11/2022,9:45,,,,,,0:01:11,Data Analyst,No,41k-65k,Healthcare,Python,2.0,8.0,10.0,9.0,,,Difficult,Good Culture,Male,33,India,Masters,Black or African American
62a49fe7b4da29969c64bbe1,anonymous,6/12/2022,9:49,,,,,,0:02:18,Data Analyst,Yes,0-40k,Telecommunication,Python,8.0,5.0,3.0,8.0,,0.0,Very Difficult,Good Work/Life Balance,Male,34,Other (Please Specify):Mozambique,,Black or African American
62a49fe7b4da29969c64bbe1,anonymous,6/10/2022,9:45,,,,,,0:02:31,Other (Please Specify):Analytics Engineer,No,0-40k,Other (Please Specify):Retail,Python,10.0,,5.0,6.0,3.0,8.0,Easy,Better Salary,Male,34,India,Masters,White or Caucasian
62a39a340f8c8599d5afc6ce,anonymous,6/12/2022,9:45,,,,,,0:02:19,Data Analyst,Yes,106k-125k,Healthcare,Python,2.0,4.0,,6.0,2.0,0.0,Neither easy nor difficult,Good Work/Life Balance,Female,22,Canada,High School,White or Caucasian
62a33c8624a26260273822f9,anonymous,6/10/2022,9:45,,,,,,0:02:31,Data Engineer,Yes,86k-105k,Finance,R,,10.0,1.0,7.0,,0.0,Neither easy nor difficult,Better Salary,Female,26,Other (Please Specify):Bangladesh ,Masters,Asian or Asian American
62a39a340f8c8599d5afc6ce,anonymous,6/10/2022,9:44,,,,,,0:01:29,Other (Please Specify):Financial Analyst,No,0-40k,Tech,Python,3.0,10.0,7.0,0.0,10.0,0.0,Easy,Better Salary,Male,35,Other (Please Specify):Nigeria,Masters,White or Caucasian
62a39a340f8c8599d5afc6ce,anonymous,6/10/2022,9:45,,,,,,0:02:31,Data Analyst,No,0-40k,Finance,Other,4.0,2.0,5.0,10.0,3.0,8.0,Easy,Better Salary,Female,18,United States,Masters,Asian or Asian American
62a41795cec54911e9cb8854,anonymous,6/10/2022,10:41,,,,,,0:03:55,Data Analyst,Yes,66k-85k,Education,Python,3.0,0.0,10.0,10.0,5.0,3.0,Neither easy nor difficult,Good Work/Life Balance,Male,18,India,,White or Caucasian
62a3976ecf2555431730af5e,anonymous,6/10/2022,9:44,,,,,,0:01:29,Data Analyst,No,0-40k,Tech,Python,,10.0,,7.0,,7.0,Neither easy nor difficult,Better Salary,Male,18,Other (Please Specify):Nigeria,Masters,White or Caucasian
62a48612d8c00e9f541b86b8,anonymous,6/11/2022,10:52,,,,,,0:00:44,Data Analyst,Yes,41k-65k,Tech,Other,,9.0,,7.0,0.0,2.0,Difficult,Good Culture,Male,23,United States,Masters,Hispanic or Latino
62a353f07dc029e2d66c1783,anonymous,6/12/2022,9:26,,,,,,0:02:47,Data Analyst,No,0-40k,Tech,Python,10.0,10.0,,9.0,2.0,10.0,Difficult,Better Salary,Male,19,Canada,Masters,White or Caucasian
62a33de124a26260273826b2,anonymous,6/11/2022,9:45,,,,,,0:01:29,Data Analyst,Yes,66k-85k,Tech,Python,8.0,2.0,1.0,3.0,9.0,,Neither easy nor difficult,Remote Work,Male,21,United States,Masters,White or Caucasian
62a33c8624a26260273822f9,anonymous,6/10/2022,9:45,,,,,,0:01:27,Data Analyst,No,66k-85k,Other (Please Specify):Ecom,Python,4.0,9.0,7.0,,,1.0,Easy,Better Salary,Male,43,United States,High School,Other (Please Specify):Egyp
